@relation employee.data
@attribute ID numeric
@attribute Gender {m,f}
@attribute Age {26-33,18-25,34-41,50yearsabove,42-49}
@attribute EducationBackground {bachelor,diploma,master,undergraduate}
@attribute Language {1,2,3,4,5}
@attribute marriage {single,married,divorced}
@attribute PartnerWorking {no,yes}
@attribute Numberofchildren numeric
@attribute AvgAgeoftheirchildren numeric
@attribute Resident {local,not-local}
@attribute Jobtime {ft,pt}
@attribute Hoursofwork numeric
@attribute Salary numeric
@attribute Yearsofservice {0,1,2,3}
@attribute Socialassurance {yes,no}
@attribute Position {leademp,regularemp,manager,supervisor}
@attribute Department {customerservice,others,marketing,humanresource,sales,financial,IT,inventory,preprocessing,Accounting,rawmaterialswarehouse,manufacturing,management,finishing,finishedgoodswarehouse,corporateservices,corporate,assembly,services,marketingmanagement,manufacturingmanagement}
@attribute Computerskills {good,excellent,none}
@attribute Jobsecurity {good,excellent,bad}
@attribute Smoking {yes,no}
@attribute Transportation {yes,no}
@attribute Vacationdays numeric
@attribute Nationality {iraqi,others,kurdish}
@attribute Employmenttype {permanent,fixedtermcontract,temporary}
@attribute No.ofactivities numeric
@attribute No.ofpenalties numeric
@attribute TermReason {none,WorkRuleViolation,AcceptedNewJob,PoorJobfit,PoorPerformance,JobAbandonment,PoorAttendance,medical-Non-JobRelated,Retirement-Normal,JobDissatisfaction,CareerChange,Retirement-Early,Pay,Violence-Threat/Act,medical-JobRelated,ResignedinlieuofTerm,ResignedinLieuofTermination,PersonalReasons,Deceased,WorkConditions/Requirement,EmployeeRelocation,failedDrug/AlcoholScreen}
@attribute Riseinincomereceived {yes,no}
@attribute Employeedisciplined {no,yes}
@attribute Recommendationforpromotion {yes,no}

@data
204,m,26-33,undergraduate,3,married,no,3,15,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,2,iraqi,permanent,0,0,CareerChange,yes,yes,no
189.23359,m,50yearsabove,diploma,1,married,yes,3.62993,24.27865,local,ft,9,2,1,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,0,0,medical-Non-JobRelated,yes,yes,no
119.354133,f,42-49,bachelor,2,married,no,3.962109,12.213521,local,ft,8,2,2,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,10.614457,0,AcceptedNewJob,yes,yes,no
173.89025,m,34-41,bachelor,1,married,no,3.531354,4.335391,local,ft,8,2,1,yes,regularemp,others,good,excellent,no,yes,2.186179,iraqi,permanent,0,0,Pay,no,no,no
126.456774,m,26-33,bachelor,1,single,no,0,0,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,0,3.849745,none,yes,yes,no
122.618236,m,42-49,bachelor,2,married,no,2.802837,17.243198,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,11.974057,0,AcceptedNewJob,yes,yes,no
142.179461,m,26-33,bachelor,3,married,no,3.57743,24.096358,local,ft,8,3,2,yes,leademp,IT,excellent,excellent,no,yes,3.734622,iraqi,permanent,632.440124,0,none,yes,no,no
196.331546,m,34-41,bachelor,4,married,no,3.132539,11.194883,local,ft,8,1,3,yes,regularemp,others,good,excellent,no,yes,2.402384,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
205.120793,m,26-33,undergraduate,3,married,no,3,12.119634,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,2.443386,iraqi,permanent,0,0,CareerChange,yes,yes,no
101.400188,f,42-49,bachelor,2,married,no,1.11716,14.285484,local,ft,8,2,2,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,190.795094,0,AcceptedNewJob,yes,yes,no
163.655454,m,50yearsabove,bachelor,2,married,no,3.329067,9.279886,local,ft,8,2,1,yes,regularemp,marketing,good,good,no,yes,3.260866,iraqi,permanent,0,0,Pay,yes,yes,no
193.732889,m,26-33,bachelor,2,married,no,0.192584,0.989869,local,ft,8,1,1,yes,regularemp,others,good,good,no,yes,3.905432,iraqi,permanent,0,0,AcceptedNewJob,no,no,no
167.20595,m,26-33,bachelor,2,married,no,2.517668,8.000596,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,2.870213,iraqi,permanent,0,0,AcceptedNewJob,no,no,no
164.324494,m,34-41,bachelor,1,married,no,2.63078,3.640612,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,0,0,Retirement-Early,yes,yes,no
155.978176,m,26-33,bachelor,1,single,no,0.09232,0.150472,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,0,3.077542,none,yes,yes,no
215.086975,m,26-33,undergraduate,3,married,no,3,8.896546,local,ft,9,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,0,0,CareerChange,yes,yes,no
143.154423,m,26-33,bachelor,3,married,no,2.441692,23.898533,local,ft,8,3,2,yes,leademp,IT,excellent,excellent,no,yes,3.791334,iraqi,permanent,638.941621,0,none,yes,no,no
197.645599,m,34-41,bachelor,4,married,no,3.295607,100601.086109,local,ft,8,1,3,yes,regularemp,others,good,excellent,no,yes,2,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
155.514548,m,26-33,bachelor,2,married,no,3.369356,16.13811,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,2,iraqi,permanent,0,0,AcceptedNewJob,no,no,no
160.699107,m,50yearsabove,bachelor,3,married,yes,2.161064,20.52465,local,ft,9,2,1,yes,regularemp,others,good,good,no,yes,3.969677,iraqi,permanent,382.484701,0,Deceased,no,no,no
206.209817,m,34-41,bachelor,4,married,no,4.142354,20.194267,local,ft,8,1,1,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
207.685066,m,50yearsabove,bachelor,1,married,yes,4.705958,22.19342,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,0,0,Retirement-Early,yes,yes,no
167.751048,m,34-41,bachelor,1,married,no,1.706263,2.797077,local,ft,8,2,1,yes,regularemp,others,good,excellent,no,yes,2.494236,iraqi,permanent,0,0,Pay,no,no,no
202.526636,m,42-49,bachelor,4,married,no,3.103283,23,local,ft,8,1,2,yes,regularemp,others,excellent,good,no,yes,4,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
206.252473,m,50yearsabove,bachelor,3,married,yes,4.042295,20.848239,local,ft,9,2,1,yes,regularemp,others,good,good,no,yes,2.282722,iraqi,permanent,0,0,Deceased,no,no,no
69.06135,m,34-41,bachelor,1,married,no,0.584243,1.598762,local,ft,8,2,2,yes,regularemp,others,good,excellent,no,yes,3.124565,iraqi,permanent,1034.408094,0,AcceptedNewJob,yes,no,no
154.873192,m,42-49,bachelor,2,married,yes,3.106338,8.328892,local,ft,9,2,0,yes,leademp,others,none,good,no,yes,4,iraqi,permanent,0,1.285495,WorkConditions/Requirement,yes,yes,no
85.124775,m,26-33,bachelor,1,married,no,0.447273,0.056606,local,ft,9,2,1,yes,leademp,others,good,good,no,yes,2.500353,iraqi,permanent,10,0.020048,none,yes,yes,no
195.110412,m,34-41,bachelor,1,married,no,0.073861,3.312475,local,ft,8,2,2,yes,regularemp,others,good,good,no,yes,2.36898,iraqi,permanent,0,0,AcceptedNewJob,yes,no,no
195.395537,m,50yearsabove,diploma,1,married,yes,1.862035,22.789634,local,ft,9,2,1,yes,regularemp,others,good,excellent,no,yes,4,iraqi,permanent,0,0,medical-Non-JobRelated,yes,no,no
119.131619,m,50yearsabove,bachelor,1,married,no,0.677164,3.106361,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,10,0,Deceased,no,no,no
194,m,26-33,bachelor,4,married,no,5,22,local,ft,9,1,2,yes,regularemp,others,good,excellent,no,yes,4,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
215,m,50yearsabove,bachelor,4,single,no,0,0,local,ft,8,2,1,yes,regularemp,others,good,excellent,no,no,4,iraqi,permanent,0,0,PoorAttendance,no,no,no
84.13026,m,26-33,bachelor,1,married,no,0.729756,0.809148,local,ft,6,2,1,yes,leademp,others,good,good,no,yes,2.718632,iraqi,permanent,10,0.049937,none,yes,yes,no
206.5164,m,50yearsabove,bachelor,3,married,yes,4.092672,18.97939,local,ft,9,2,1,yes,regularemp,others,good,good,no,yes,3.544279,iraqi,permanent,0,0,Deceased,no,no,no
202.002899,m,42-49,bachelor,4,married,no,3.330956,23,local,ft,8,1,2,yes,regularemp,others,excellent,good,no,yes,4,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
204.822961,m,34-41,bachelor,4,married,no,4.708481,19.427,local,ft,9,2,1,yes,regularemp,others,excellent,good,no,yes,4,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
139.000398,m,26-33,bachelor,3,married,no,2.989132,13.873588,local,ft,8,3,2,yes,leademp,IT,excellent,excellent,no,yes,3.650971,iraqi,permanent,1092.857136,0.004661,none,yes,no,no
207.974422,m,34-41,bachelor,4,married,no,3.840316,22.616946,local,ft,8,1,3,yes,regularemp,others,good,excellent,no,yes,2.4934,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
190.785796,m,34-41,bachelor,1,married,no,2.632586,11.359651,local,ft,8,2,1,yes,regularemp,others,good,excellent,no,yes,1.0945,iraqi,permanent,0,0,Pay,no,no,no
85,m,18-25,diploma,2,married,no,0,0,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,2,iraqi,permanent,10,0.089595,none,yes,yes,no
123.85111,m,26-33,bachelor,3,married,no,3.104726,7.333375,local,ft,8,3,2,yes,leademp,IT,excellent,excellent,no,yes,2.461247,iraqi,permanent,2069.757534,0.016873,none,yes,no,no
202.181536,m,26-33,undergraduate,3,married,no,3,17.696894,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,2.648843,iraqi,permanent,0,0,CareerChange,yes,yes,no
142.650893,f,42-49,bachelor,2,married,no,0.98782,11.388862,local,ft,8,2,2,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,1058.153742,0,AcceptedNewJob,yes,yes,no
188.748265,m,34-41,bachelor,1,married,no,4.9807,21.980031,local,ft,8,2,2,yes,regularemp,others,good,excellent,no,yes,1.961959,iraqi,permanent,0,0,AcceptedNewJob,yes,no,no
162.125365,m,50yearsabove,bachelor,2,married,no,0.190965,9.069161,local,ft,8,2,1,yes,regularemp,marketing,good,good,no,yes,2.085413,iraqi,permanent,0,0,Pay,yes,yes,no
107.621801,m,26-33,bachelor,1,married,no,0.243057,1.167357,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,2.982076,iraqi,permanent,10,0.080039,none,yes,yes,no
93.336623,m,26-33,bachelor,3,married,no,0.923259,0.405933,local,ft,8,3,2,yes,leademp,IT,excellent,excellent,no,yes,2.64527,iraqi,permanent,10,0.053304,none,yes,no,no
216.035826,m,50yearsabove,bachelor,4,single,no,1.632007,0.175416,local,ft,8,2,1,yes,regularemp,others,good,excellent,no,no,4,iraqi,permanent,0,0,PoorAttendance,no,no,no
205,m,50yearsabove,bachelor,3,married,yes,4,21,local,ft,9,2,1,yes,regularemp,others,good,good,no,yes,2,iraqi,permanent,0,0,Deceased,no,no,no
26.530623,m,26-33,diploma,1,married,no,0.498212,0.319813,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,10,0.089595,none,yes,no,no
60.493092,m,26-33,bachelor,1,married,no,0.705894,450.444686,local,ft,8,2,1,yes,regularemp,marketing,good,good,no,yes,2.382882,iraqi,permanent,253.053462,0.024856,none,yes,no,no
174.37096,f,42-49,bachelor,2,married,no,2.381683,14.81085,local,ft,8,2,2,yes,regularemp,others,good,good,no,yes,3.890877,iraqi,permanent,0,0,AcceptedNewJob,yes,no,no
199.117092,m,42-49,bachelor,4,married,no,4.395509,22.67036,local,ft,8,1,2,yes,regularemp,others,excellent,good,no,yes,4,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
186.63753,f,42-49,bachelor,4,married,no,2.699125,3.695607,local,ft,8,2,2,yes,regularemp,others,good,excellent,no,yes,2.553891,iraqi,permanent,0,0,ResignedinLieuofTermination,no,no,no
97.654433,m,26-33,bachelor,1,married,no,0.676683,1.222369,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,3.985426,iraqi,permanent,10,0.075576,none,yes,yes,no
83.89158,m,26-33,bachelor,3,married,no,1.826621,1.579541,local,ft,8,3,2,yes,leademp,IT,excellent,excellent,no,yes,4,iraqi,permanent,1642.676932,0.026761,none,yes,no,no
146.411282,m,34-41,bachelor,3,single,no,2.518559,21.829107,local,ft,8,2,1,yes,regularemp,others,excellent,good,no,yes,4,iraqi,permanent,0,0,PoorAttendance,yes,yes,no
127.006907,m,26-33,bachelor,1,single,no,0,0,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,0,5.160973,none,yes,yes,no
115.528352,m,18-25,diploma,1,single,no,0,0,local,ft,9,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,0,3,none,no,yes,no
188.312427,m,26-33,bachelor,4,married,no,3.612828,14.746877,local,ft,8,2,2,yes,regularemp,others,good,excellent,no,yes,4,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
139.019655,m,26-33,bachelor,1,married,no,4.628569,22.141429,local,ft,9,2,1,yes,regularemp,others,good,good,yes,yes,1.484779,iraqi,permanent,375.326708,0,none,yes,yes,no
126.807377,m,26-33,bachelor,1,single,no,0,0,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,0,3.738707,none,yes,yes,no
162.351679,m,26-33,bachelor,2,single,no,1.232344,4.210434,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,3.557584,iraqi,permanent,0,0,AcceptedNewJob,no,no,no
144.302487,m,26-33,bachelor,2,single,no,0.547434,0.646196,local,ft,8,2,2,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,0.516253,0,AcceptedNewJob,yes,yes,no
86.168998,m,26-33,bachelor,1,married,no,0.776614,4.009677,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,3.482196,iraqi,permanent,10,0.004695,none,yes,yes,no
205.359072,m,50yearsabove,bachelor,3,married,yes,4.018305,19.759823,local,ft,9,2,1,yes,regularemp,others,good,good,no,yes,3.829878,iraqi,permanent,0,0,Deceased,no,no,no
105.049819,m,18-25,diploma,1,single,no,0,0,local,ft,8,2,1,yes,regularemp,humanresource,good,good,no,no,3.968625,iraqi,permanent,0,2.851584,none,yes,no,no
169.894284,m,26-33,bachelor,2,married,no,2.908374,10.171401,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,2.578119,iraqi,permanent,0,0,AcceptedNewJob,no,no,no
54.857255,m,26-33,bachelor,1,married,no,1.018701,1365.942333,local,ft,8,2,1,yes,regularemp,marketing,good,good,no,yes,3.172916,iraqi,permanent,921.875536,0.008043,none,yes,no,no
126.321272,m,26-33,bachelor,1,single,no,0,0,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,0,3,none,yes,yes,no
122.514172,m,26-33,bachelor,2,married,no,0.337544,0.655822,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,3.901241,iraqi,permanent,10,0,none,yes,yes,no
175.603912,m,50yearsabove,bachelor,2,married,no,5.960275,27.219389,local,ft,8,2,1,yes,regularemp,marketing,good,good,no,yes,4,iraqi,permanent,0,0,Pay,yes,yes,no
94.899453,m,50yearsabove,diploma,1,married,no,0.235466,4.020109,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,2.789834,iraqi,permanent,1824.16538,0.077819,ResignedinlieuofTerm,yes,no,no
210.542949,m,26-33,undergraduate,3,married,no,3,10.102106,local,ft,9,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,0,0,CareerChange,yes,yes,no
196.499065,m,34-41,bachelor,4,married,no,3.670635,9433.622028,local,ft,8,1,3,yes,regularemp,others,good,good,no,yes,2,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
201.919564,m,50yearsabove,diploma,1,married,yes,2.925032,24.771851,local,ft,9,2,1,yes,regularemp,others,good,excellent,no,yes,4,iraqi,permanent,0,0,medical-Non-JobRelated,yes,no,no
197.149509,m,50yearsabove,bachelor,1,married,yes,3.592504,23,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,0,0,Retirement-Early,yes,yes,no
202.281953,m,34-41,bachelor,4,married,no,4.934762,21.197217,local,ft,9,1,1,yes,regularemp,others,good,good,no,yes,3.897702,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
202.803513,m,34-41,bachelor,1,married,no,0.663212,3.920954,local,ft,8,2,1,yes,regularemp,others,good,excellent,no,yes,3.966712,iraqi,permanent,0,0,Pay,no,no,no
147.624379,m,50yearsabove,bachelor,3,married,no,2.490708,9.256234,local,ft,8,2,0,yes,regularemp,others,good,good,no,yes,3.621568,iraqi,permanent,0.110924,0,none,no,no,no
148.748395,m,34-41,bachelor,3,single,no,0.847071,1.095181,local,ft,8,2,1,yes,regularemp,others,excellent,good,no,yes,4,iraqi,permanent,0,0,PoorAttendance,yes,yes,no
167,m,50yearsabove,bachelor,2,married,no,4,30,local,ft,9,2,1,yes,regularemp,marketing,good,good,no,yes,4,iraqi,permanent,0,0,Pay,yes,yes,no
172.093354,m,50yearsabove,bachelor,1,married,yes,3.341481,11.812369,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,0,0,Retirement-Early,yes,yes,no
163.461907,m,50yearsabove,bachelor,2,married,no,0.169889,1.251977,local,ft,8,2,1,yes,regularemp,marketing,good,good,no,yes,2.336931,iraqi,permanent,0,0,Retirement-Early,yes,yes,no
167,m,50yearsabove,bachelor,2,married,no,4,30,local,ft,9,2,1,yes,regularemp,marketing,good,good,no,yes,4,iraqi,permanent,0,0,Pay,yes,yes,no
117.317361,m,18-25,diploma,1,single,no,0,0,local,ft,9,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,0,3,none,no,yes,no
205.012051,m,26-33,undergraduate,3,married,no,3,13.231126,local,ft,9,2,1,yes,leademp,others,good,good,no,yes,3.122266,iraqi,permanent,0,0,CareerChange,yes,yes,no
200.90922,m,50yearsabove,diploma,1,married,yes,0.066174,0.932054,local,ft,9,2,1,yes,regularemp,others,good,excellent,no,yes,4,iraqi,permanent,0,0,medical-Non-JobRelated,yes,yes,no
149.311814,m,50yearsabove,bachelor,3,married,no,2.768354,11.635323,local,ft,8,2,0,yes,regularemp,others,good,good,no,yes,3.729843,iraqi,permanent,0.720127,0,none,no,no,no
188.07005,m,34-41,bachelor,1,married,no,3.014285,10.595451,local,ft,8,2,1,yes,regularemp,others,good,excellent,no,yes,1.089645,iraqi,permanent,0,0,Pay,no,no,no
222.35285,m,34-41,bachelor,1,married,no,3.718315,11.906533,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,1,iraqi,permanent,0,0,PoorPerformance,no,no,no
214.941615,m,50yearsabove,bachelor,3,single,no,2.657796,5.158438,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,3.909498,iraqi,permanent,0,0,PoorAttendance,no,no,no
97.519405,m,26-33,bachelor,3,married,no,1.957461,6.22319,local,ft,8,3,2,yes,leademp,IT,excellent,excellent,no,yes,3.488945,iraqi,permanent,987.745008,0.026234,none,yes,no,no
175.672303,f,42-49,bachelor,4,married,no,3.04404,7.019226,local,ft,8,2,2,yes,regularemp,others,good,excellent,no,yes,2.447955,iraqi,permanent,0,0,ResignedinLieuofTermination,no,no,no
194,m,26-33,bachelor,4,married,no,5,22,local,ft,9,1,2,yes,regularemp,others,good,excellent,no,yes,4,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
198,m,34-41,bachelor,4,married,no,4,23,local,ft,8,1,3,yes,regularemp,others,good,excellent,no,yes,2,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
147.474629,m,34-41,bachelor,3,single,no,0.29139,2.099091,local,ft,8,2,1,yes,regularemp,others,excellent,good,no,yes,4,iraqi,permanent,0,0,PoorAttendance,yes,yes,no
199.291091,m,34-41,bachelor,1,married,no,0.829904,1.849979,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,3.999131,iraqi,permanent,0,0,PoorPerformance,no,no,no
158.250117,m,34-41,bachelor,3,single,no,2.297437,3.501604,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,0,0,PoorAttendance,yes,yes,no
216.481352,m,50yearsabove,bachelor,4,single,no,0,0,local,ft,8,2,1,yes,regularemp,others,good,excellent,no,no,4,iraqi,permanent,0,0,PoorAttendance,no,no,no
196.771095,m,50yearsabove,bachelor,3,married,yes,1.257917,10.453252,local,ft,9,2,1,yes,regularemp,others,good,good,no,yes,3.971985,iraqi,permanent,0,0,Deceased,no,no,no
107.949434,m,18-25,diploma,1,single,no,0,0,local,ft,9,2,1,yes,regularemp,humanresource,good,good,no,no,4,iraqi,permanent,0,3,none,yes,no,no
121.935566,m,26-33,bachelor,2,married,no,0.837479,0.155015,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,2.218796,iraqi,permanent,10,0.005616,none,yes,yes,no
186.475439,m,26-33,bachelor,2,single,no,0.881486,0.758149,local,ft,8,1,1,yes,regularemp,others,good,good,no,yes,3.949623,iraqi,permanent,0,0,AcceptedNewJob,no,no,no
169.791937,m,26-33,bachelor,2,married,no,2.272289,3.004224,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,3.053127,iraqi,permanent,0,0,AcceptedNewJob,no,no,no
126,m,26-33,bachelor,1,single,no,0,0,local,ft,9,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,0,3,none,yes,yes,no
189.416432,m,50yearsabove,diploma,1,married,yes,4.819883,17.954975,local,ft,9,2,1,yes,regularemp,others,good,excellent,no,yes,4,iraqi,permanent,0,0,medical-Non-JobRelated,yes,yes,no
187.375197,m,34-41,bachelor,1,married,no,2.165479,18.779068,local,ft,8,2,2,yes,regularemp,others,good,excellent,no,yes,1.422639,iraqi,permanent,0,0,AcceptedNewJob,yes,no,no
108.052189,m,26-33,bachelor,1,married,no,0.211126,1.059147,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,2.843164,iraqi,permanent,10,0.076966,none,yes,yes,no
178.397204,m,26-33,bachelor,4,married,no,0.034553,0.114192,local,ft,8,1,2,yes,regularemp,others,good,excellent,no,yes,4,iraqi,permanent,0.424779,0,AcceptedNewJob,yes,yes,no
216.322078,m,50yearsabove,bachelor,4,single,no,0,0,local,ft,8,2,1,yes,regularemp,others,good,excellent,no,no,4,iraqi,permanent,0,0,PoorAttendance,no,no,no
172.110125,f,50yearsabove,undergraduate,1,married,no,2.494602,14.278972,local,ft,8,2,1,no,regularemp,others,good,good,no,yes,2.606494,iraqi,permanent,0,0,ResignedinlieuofTerm,no,no,no
113.880176,m,26-33,bachelor,1,married,no,0,0,local,ft,8,2,1,yes,regularemp,marketing,good,good,no,yes,2.596811,iraqi,permanent,0,0,none,yes,no,no
171.388689,f,50yearsabove,bachelor,1,married,no,5.298474,20.835639,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,3.579127,iraqi,permanent,0,0,ResignedinlieuofTerm,yes,no,no
159.854178,m,42-49,bachelor,2,married,yes,3.689523,4.898853,local,ft,9,2,0,yes,leademp,others,none,good,no,yes,4,iraqi,permanent,0,1.916904,WorkConditions/Requirement,yes,yes,no
208,m,42-49,bachelor,2,married,yes,4,15,local,ft,9,2,0,yes,leademp,others,none,good,no,yes,4,iraqi,permanent,0,0,WorkConditions/Requirement,yes,yes,no
195.922371,m,26-33,undergraduate,3,married,no,3,19.153618,local,ft,8,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,0,0,CareerChange,yes,yes,no
121.275015,f,42-49,bachelor,2,married,no,0.374246,14.952501,local,ft,8,2,2,yes,regularemp,others,good,good,no,yes,4,iraqi,permanent,511.200695,0,AcceptedNewJob,yes,yes,no
171.747875,m,50yearsabove,bachelor,1,married,no,4.518371,24.385839,local,ft,8,2,1,yes,regularemp,others,good,good,yes,yes,2.09289,iraqi,permanent,0,0,none,yes,no,no
150.777699,m,26-33,bachelor,1,married,no,4.825964,23.032035,local,ft,9,2,1,yes,regularemp,others,good,good,yes,yes,3.074091,iraqi,permanent,585.667461,0,none,yes,yes,no
152.993433,f,42-49,bachelor,4,married,no,1.85776,3.777213,local,ft,8,2,2,yes,regularemp,others,good,excellent,no,yes,4,iraqi,permanent,0,0,ResignedinLieuofTermination,no,no,no
203.4031,m,50yearsabove,diploma,1,married,yes,2.992977,24.85188,local,ft,9,2,1,yes,regularemp,others,good,excellent,no,yes,4,iraqi,permanent,0,0,medical-Non-JobRelated,yes,no,no
130.200989,m,26-33,bachelor,1,married,no,4.019858,24.038067,local,ft,8,2,1,yes,regularemp,others,good,good,yes,yes,2.156676,iraqi,permanent,1406.538012,0,none,yes,yes,no
197.16641,m,26-33,bachelor,4,married,yes,2,631782.454921,local,ft,9,1,3,yes,regularemp,others,good,good,no,yes,2.849223,iraqi,permanent,0,0,Pay,yes,yes,no
108.280459,m,18-25,diploma,1,single,no,0,0,local,ft,9,2,1,yes,leademp,humanresource,good,good,no,no,4,iraqi,permanent,0,3,none,no,yes,no
205.735943,m,42-49,bachelor,4,married,no,3.705949,19.85217,local,ft,8,1,1,yes,regularemp,others,excellent,good,no,yes,4,iraqi,permanent,0,0,AcceptedNewJob,yes,yes,no
193,f,42-49,bachelor,4,married,no,4,17,local,ft,9,2,2,yes,regularemp,others,good,excellent,no,yes,2,iraqi,fixedtermcontract,0,0,ResignedinLieuofTermination,no,no,no
153.299609,m,50yearsabove,bachelor,3,married,no,1.898805,18.815395,local,ft,8,2,1,yes,regularemp,others,good,good,no,yes,3.967039,iraqi,permanent,277.100363,0,Deceased,no,no,no
170.706319,m,50yearsabove,bachelor,3,married,no,0.49908,19.068704,local,ft,9,2,0,yes,regularemp,others,good,good,no,yes,2.253852,iraqi,permanent,0.619928,0,none,no,no,no
184.26904,m,34-41,bachelor,1,married,no,3.854724,14.937997,local,ft,8,2,1,yes,regularemp,others,good,excellent,no,yes,1.390277,iraqi,permanent,0,0,Pay,no,no,no
118,m,18-25,diploma,1,single,no,0,0,local,ft,9,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,0,3,none,no,yes,no
222,m,50yearsabove,bachelor,4,single,no,0,0,local,ft,9,2,1,yes,regularemp,others,good,excellent,no,no,4,iraqi,permanent,0,0,PoorAttendance,no,no,no
49.543151,f,26-33,bachelor,1,married,no,1.686101,824.681873,local,ft,8,2,1,yes,regularemp,marketing,good,good,no,yes,2.956519,iraqi,permanent,145.480934,0.058062,none,yes,no,no
166.143387,m,50yearsabove,bachelor,2,married,no,4.541363,26.722949,local,ft,8,2,1,yes,regularemp,marketing,good,good,no,yes,3.577358,iraqi,permanent,0,0,Pay,yes,yes,no
117.293523,m,18-25,diploma,1,single,no,0,0,local,ft,9,2,1,yes,leademp,others,good,good,no,yes,4,iraqi,permanent,0,3,none,no,yes,no
61.092261,m,26-33,bachelor,1,married,no,1.394675,19.41932,local,ft,8,2,1,yes,regularemp,marketing,good,good,no,yes,2.900928,iraqi,permanent,203.780118,0.030433,none,yes,no,no
